"Intercept","IMD","Asian","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD","MSOA21NM","x","y"
-5.61045790111807,0.0116262572131128,0.0181556668733072,-0.0216894533584669,0.00699288337449729,-0.0035741415585985,-0.00875430699204341,-0.0168560292794179,-0.0357187028918491,-0.0127663214672796,0.261956370917008,0.111362865272604,"E02000021","Barking and Dagenham 020",549508.872913767,182827.304374099
-5.35874859580814,0.00769590675551774,0.0146677725372931,0.00791243572151696,0.0115259471387122,-0.00211538087181515,-0.00924213997959968,-0.025554135874621,-0.021529165155004,-0.0170943424868976,0.23626764937038,0.0763459465959162,"E02000022","Barking and Dagenham 021",544383.616418689,183516.977756292
-5.50842500086559,0.00946246437549024,0.0167337514423178,-0.0148462689953797,0.0091193846944965,-0.00376487407923387,-0.00791067236549821,-0.0218892205545775,-0.0262198534307133,-0.0141376175709728,0.256624385226319,0.0915340767581883,"E02000023","Barking and Dagenham 022",546653.096514847,183107.949224584
-4.85420909518788,-0.0103671612138936,-0.000852160979435236,0.074770345955528,0.0150399719253346,0.00198923391644445,-0.0140974319542021,0.00282771178444863,-0.0135753775782344,-0.0056369632699697,0.152307466724983,0.0530128120105404,"E02000024","Barnet 001",524413.977712282,197000.436580728
-4.54929755711513,-0.0126652214368433,-0.00124641847777221,0.0817081075217829,0.0153592508983335,0.00564819867528446,-0.0120269704394293,0.00444147111577344,-0.0140199892645423,-0.0078200446304824,0.110345209508728,0.0630087060452267,"E02000025","Barnet 002",525971.331840814,196718.51263964
-4.1239882349581,-0.0113447955820627,0.00592891047393018,0.0743887606939605,0.0152323562192608,0.00924556394522302,-0.0111769842516782,0.00246208857654155,-0.0166183685671989,-0.0110096110390611,0.0550672049193711,0.0840618427764088,"E02000026","Barnet 003",527682.865006507,195951.661985406
-4.97298367887185,-0.0100044669419255,0.000805282650599343,0.0691188836919209,0.0141435190376751,0.00086676462233643,-0.0153333293549479,-0.000311144369463346,-0.00740912527617973,-0.00636600067506637,0.173366232917552,0.0648913396377924,"E02000027","Barnet 004",524409.58922393,195592.623361259
-4.55843775046297,-0.0126187931278994,0.00052300614801246,0.0785129560690806,0.01465710430209,0.00514472420141345,-0.0124221383448552,0.00146496650984635,-0.00915513407369099,-0.00882980398592575,0.11577226992747,0.0740091822576525,"E02000028","Barnet 005",526170.600804112,195510.353812209
-4.24090440605322,-0.0117171354492901,0.00457204250806973,0.074547843553744,0.014711661922266,0.00774098168882816,-0.0117246649084759,0.000375903378741596,-0.0112342321340582,-0.0109003088744016,0.0746046096494443,0.086829427833822,"E02000029","Barnet 006",527246.244546428,195339.879317234
-5.29073883828614,-0.00408706043325933,0.0038631623762772,0.052710497238209,0.0127512589800831,-0.00271615012950911,-0.0193801816283187,-0.0046518439288893,-0.00434754130786247,-0.00637307337710764,0.219790261052168,0.06633176804436,"E02000030","Barnet 007",522736.368379066,194775.787742494
-4.55431648525883,-0.011841550835541,0.00402665872737878,0.0716667052944603,0.0134090455688928,0.00465254327798945,-0.0126663744943582,-0.00321362331246313,-0.00312776716960202,-0.0104006535031714,0.121549620477263,0.0886659046664934,"E02000031","Barnet 008",526484.698894305,194241.685430412
-3.88128502627752,-0.00723118501576532,0.0221609364671628,0.0543365713695944,0.0151032578457003,0.0100936824982842,-0.00925284169327724,-0.00325330946105524,-0.0120150000728981,-0.0134533504432886,0.0163291627122439,0.107776251734054,"E02000032","Barnet 009",528839.404421925,194154.61157734
-4.06870989154764,-0.00857499972731473,0.0178929456217158,0.0571901493094119,0.0143227043567577,0.00828051715258902,-0.0101218531169325,-0.00524888977755402,-0.00478712875113528,-0.0130792697687822,0.0476589665069565,0.111136210692095,"E02000033","Barnet 010",528235.725276371,193569.210417472
-4.49522942338422,-0.010187136739023,0.0106052642399858,0.061361497351138,0.0122735930252169,0.00473753350410315,-0.0119317904931969,-0.00844331831461225,0.00241430957385613,-0.0120818803431327,0.116460653823966,0.102970165902294,"E02000034","Barnet 011",527072.168712592,193128.373234449
-4.86564106677074,-0.0102134982155351,0.00607439915748074,0.0608375339424641,0.0110934131522031,0.00136667110588039,-0.0146003639443184,-0.00844610697517488,0.00443427356833972,-0.0109912651708962,0.173894837735308,0.0926231073430678,"E02000035","Barnet 012",525825.887176229,193028.311679961
-5.55457952817841,0.00588057742413344,0.0081001914687044,0.0442234306710806,0.0116354288857157,-0.00524991600723504,-0.0212089755309287,-0.011561890992635,-0.00626916372798354,-0.00806282553190089,0.238542482740115,0.0707931314583317,"E02000036","Barnet 013",520325.557782937,193009.57171678
-5.60384459632193,0.00733521716127289,0.0084516683043691,0.0449520939606685,0.00995015563192684,-0.00467398406094491,-0.0174883811911454,-0.0140504729249505,-0.0137144104665853,-0.0103391048610194,0.246453136521802,0.0665206285133564,"E02000037","Barnet 014",518863.642734652,193601.778004069
-4.35113352580229,-0.00771623670906716,0.020055078854313,0.0487651781060014,0.0123608911827047,0.00556935424092732,-0.00992554356878188,-0.0118683216325158,0.00613182958253502,-0.0136889898188206,0.0921729455209448,0.115669971496564,"E02000038","Barnet 015",527828.26502017,192350.458064229
-5.40603058809658,0.00486736953926652,0.00738775291896711,0.0389565583291201,0.0123928487812996,-0.00577504174972987,-0.0226938437897688,-0.0102454725756343,0.00334100773137926,-0.00744502165244268,0.227602251070856,0.0788541536527892,"E02000039","Barnet 016",521812.869360113,192190.579552239
-5.24507380608591,-0.00169307142938033,0.00603737438795462,0.0423728491835265,0.0112891883290681,-0.00398548461282939,-0.0212332679942454,-0.00897717978289951,0.006797428007824,-0.00883273518950627,0.224100565064884,0.084403207968361,"E02000040","Barnet 017",523481.414245704,192439.313401176
-5.63437773205011,0.00765037387313837,0.00916900191454619,0.04288866918251,0.0111015551155087,-0.00576449091416153,-0.0163194872228635,-0.0128503466207727,-0.00591947561616617,-0.00798218737277208,0.24233154787748,0.0807213336657382,"E02000041","Barnet 018",519703.352287109,191930.210757931
-4.8053737938083,-0.0077240549621731,0.0118095424817483,0.0485510097218413,0.00909742112609625,0.000718093835708457,-0.0144891231675078,-0.0145404051034786,0.0103954765908358,-0.0137116615727563,0.174802308649903,0.0997980844992985,"E02000042","Barnet 019",526260.400807393,191902.020199829
-5.02195741714664,-0.00683930574190667,0.00753012762494706,0.0486042330673885,0.00959909185893948,-0.00131480063192676,-0.0175810955382092,-0.011712215422357,0.00912455185834719,-0.0123348108294325,0.204905662793963,0.0929417161581393,"E02000043","Barnet 020",525158.883689486,192117.714663445
-5.45899992249212,0.00727265880144011,0.00858557028423897,0.0387503372187094,0.0124722222604599,-0.00636482266391411,-0.0203366168476404,-0.0112637012914842,0.00223182538208168,-0.0071958702599799,0.224893888456591,0.0818959865646822,"E02000044","Barnet 021",521003.509091245,191593.882926682
-4.47979162376138,-0.00558775014852279,0.0263847553700905,0.0363638046891717,0.0110994667004443,0.00419746502060092,-0.00858825286365895,-0.016484731637775,0.0119227923069823,-0.0153445596579248,0.110279522372704,0.115640473829972,"E02000045","Barnet 022",527904.938631386,191323.654652871
-4.75581022598236,-0.00231709016070859,0.0124531353944193,0.0332351402086617,0.00795537890374056,-0.002018684212069,-0.0187899938046112,-0.0182592911813821,0.0136676533582029,-0.0163895869026192,0.183521846149775,0.0959956400205125,"E02000046","Barnet 023",525551.480983437,190761.923176171
-5.4873755348072,0.00849255018477279,0.00960768813160668,0.0387726649398334,0.0119689239452952,-0.00673994831019193,-0.0150235351523956,-0.012255479711208,0.00174067059295922,-0.00690934655865214,0.222297638382797,0.0927854562028305,"E02000047","Barnet 024",520442.970104498,190745.35230105
-4.92041754385047,0.00457205783696209,0.00778098939742862,0.027830007807401,0.011111376461052,-0.0051159507603447,-0.0231524784361487,-0.0133862460426504,0.0117786117879519,-0.0111377911146873,0.19099409752987,0.093756046597308,"E02000048","Barnet 025",523469.444271885,190795.178183684
-5.22069584040014,0.00816561025575227,0.00875422766828159,0.0328973618258583,0.012692748158351,-0.0065155949565918,-0.0197518008408368,-0.0119733224771923,0.00734086141159743,-0.00772937884307928,0.200984928807247,0.0923093908329533,"E02000049","Barnet 026",521559.147771176,190714.70899262
-4.69679090622987,-0.0038727459028267,0.0200688183541336,0.0311141007698655,0.0080320639210955,0.000469654697902682,-0.0138992231234484,-0.0208025639377825,0.0146502492791434,-0.0170696503765479,0.16488091340186,0.0986937137229935,"E02000050","Barnet 027",526728.30897367,190620.247470334
-4.52397224895375,0.00428836985536408,0.0109709763451427,0.0209105381203696,0.00902932725510716,-0.00356014079524843,-0.0221676444727377,-0.019163994737504,0.0141760958097092,-0.0168600920421255,0.158796671927689,0.0960057698198257,"E02000051","Barnet 028",524820.375290552,189902.502247323
-4.60517060028681,-0.000813241812639734,0.0243312068279871,0.0198357090854673,0.00846589245209985,0.000974369411797525,-0.0127770905284655,-0.0230270098831929,0.0144559432530365,-0.0201240030923392,0.151454427592869,0.0919219741683971,"E02000052","Barnet 029",526943.881091317,189657.293280387
-4.7606010454096,0.00931472984465581,0.00871683486644589,0.0229324433518013,0.0125484286044953,-0.0062848379669131,-0.0219482595332504,-0.0143221496622603,0.0119928087603871,-0.0104406214206549,0.161563681445109,0.100194346637761,"E02000054","Barnet 031",522609.186443502,189699.480899839
-4.49792587199342,0.01030050700675,0.00909474415894557,0.0173354077119953,0.0120705980029593,-0.00611115079157718,-0.0235808454737465,-0.0167258257709315,0.013259784257127,-0.0127489284086147,0.140283039807271,0.10073923323463,"E02000055","Barnet 032",523148.557856074,189160.09362057
-4.44785625804194,0.004887791765403,0.0212225570052096,0.0108604774801264,0.00949644384252821,0.000574627839268275,-0.0158528077264716,-0.0248601512560252,0.0127424197713822,-0.0237855979586876,0.136879618430304,0.079235563151351,"E02000056","Barnet 033",526352.925603114,188507.533295787
-4.28801675694288,0.0111065526498917,0.00995508822159173,0.0138298997056938,0.0117942587911514,-0.00477078180646769,-0.0234363175550144,-0.0194429984671449,0.0127797369505413,-0.0148698295230307,0.118650439299803,0.104479127792257,"E02000057","Barnet 034",523576.306159738,188624.63509666
-4.25869288036291,0.00850853598396513,0.0139731537317553,0.0105653844278829,0.00966994570883688,-0.00228266555298049,-0.0218545444111017,-0.0238566790827847,0.0136317765222722,-0.0204136869947692,0.125138490727399,0.0908540343376107,"E02000058","Barnet 035",525158.929452155,188671.391381101
-4.65059558379336,0.0106027917662846,0.0105353419047551,0.0257014129677878,0.0126540401623821,-0.00683036225343813,-0.00912720849749774,-0.0151122526562085,0.00816023719738423,-0.00709457254625034,0.13199450898855,0.128278301634233,"E02000059","Barnet 036",521790.814326057,188097.699722067
-4.14417939823542,0.0118328182767017,0.0114922552064037,0.00895979046136964,0.0111065717739252,-0.00337098454877801,-0.0242754861062746,-0.0230969254831711,0.0129671675119547,-0.0179748392946467,0.107695993514266,0.0984261616956289,"E02000060","Barnet 037",524289.396409165,188205.270895602
-4.07222358327412,0.0132415956603422,0.0155027914730896,0.0037451860973268,0.0118634019156168,0.000108222944787069,-0.0224362101500553,-0.0280005561044438,0.0109973218944863,-0.0222881152613188,0.0914624390762884,0.0843692655730015,"E02000061","Barnet 038",525174.143859394,187210.176297085
-3.97957943172038,0.0130187917158356,0.0115370003148069,0.0138080566439175,0.0132999156079445,-0.00326675113098707,-0.017824973312551,-0.0220942697141058,0.00828767965605885,-0.0145924080031346,0.0690504971649603,0.126764018343306,"E02000062","Barnet 039",523330.580942709,187125.628287436
-3.87864304624882,0.0145245060674566,0.0129700202581005,0.0078489190161001,0.0133237900916854,-0.00115782582232854,-0.0217429403791525,-0.0261440927703404,0.00866463297675312,-0.0180930915722551,0.0610418067469564,0.116819374666679,"E02000063","Barnet 040",524084.043501356,186769.688235706
-3.82244384064297,0.0158752851894421,0.0152555532607951,0.00447652715525229,0.0141691016102204,0.0018408478482865,-0.0224037682938237,-0.0296379083689129,0.00799697580858463,-0.0214718043634528,0.0478458849531032,0.112531038972922,"E02000064","Barnet 041",524712.169010478,186135.346856927
-5.39349772473994,0.0128877012623938,0.0187123045833316,-0.0233197263894358,0.0101569305693585,0.000634714867137438,-0.0125562083089182,-0.0175178411118673,-0.00984910583194635,-0.0130936981300521,0.209687542835583,0.191037447276548,"E02000065","Bexley 001",548360.50299195,180390.331120472
-5.42609395565089,0.0138632718547176,0.0192578618312726,-0.0158652763046506,0.0121689042703463,0.00405470806291003,-0.0115963129265682,-0.0171966440996698,0.00124054620410543,-0.0121882791540281,0.1858887229844,0.232607476281334,"E02000066","Bexley 002",548001.489334768,179327.599453778
-5.43461982234422,0.0142384496436854,0.0194685498864957,-0.0263324071110068,0.00935782509159576,0.00271381554445361,-0.0129684094553148,-0.0159870211733041,-0.00789455791577457,-0.012944432238602,0.205322113858516,0.230439747881879,"E02000067","Bexley 003",549468.952314907,179398.431665616
-5.50764690017567,0.0150318791795422,0.0199056113414957,-0.0300906423779477,0.0078136083794581,0.00367437761435993,-0.0129446134867034,-0.0148270861326185,-0.0112158961210013,-0.0132389483098467,0.214308019841437,0.244579424205598,"E02000068","Bexley 004",550748.24257366,178863.325481442
-5.57609846073919,0.0152376226191875,0.0202898560140667,-0.0237142450160926,0.00952233271363984,0.00639646767833182,-0.0115597260090838,-0.0151259487507056,-0.00198267657725007,-0.0121760647953158,0.201661975811236,0.269657347653754,"E02000069","Bexley 005",550078.231506385,178180.150088348
-5.56602283155531,0.0145609503507632,0.0204757949439946,-0.00654182679651224,0.0133887080275941,0.00888762236916959,-0.00911369899611052,-0.0159404302102632,0.00950378191501719,-0.0105267057597799,0.169939317132977,0.277959394555081,"E02000070","Bexley 006",548276.467759098,178001.147590577
-5.71285150049733,0.0154575125005119,0.021148399308689,-0.0159266753633027,0.0107836564396541,0.0102527585977615,-0.0090733787531389,-0.0149603630949688,0.00568151616523639,-0.0104952859230657,0.192270869201097,0.294582516424097,"E02000071","Bexley 007",549837.064536494,177250.672228525
-5.7779185510428,0.0167957486378642,0.0210550186351106,-0.0334578205474301,0.00579127047190731,0.00841541339172387,-0.0109127300334701,-0.0140860400472854,-0.00960578394233306,-0.012783922023253,0.230608243774046,0.280976404207126,"E02000072","Bexley 008",552736.511675655,176997.895024562
-5.66694979313536,0.0138532753740675,0.022160614211743,0.0111925577710443,0.0154714451251846,0.0144433047129362,-0.00536787182519191,-0.0155659580937609,0.0183480806398698,-0.00789674229879051,0.143399328177797,0.302313775267232,"E02000073","Bexley 009",547830.263279316,176924.955971095
-5.82124655761418,0.0162852584847434,0.0215028881538973,-0.024430019056562,0.008278259460689,0.0108265837630006,-0.00919213570313638,-0.0146283756318063,0.000723171656780925,-0.0109602397491095,0.213456297406859,0.296990777690602,"E02000074","Bexley 010",551324.881179298,176680.704250641
-5.75563161701601,0.0147812993089188,0.0222735161284305,-0.00126530522964246,0.0130047457981181,0.0141508562238748,-0.00615369003805237,-0.0150439440697216,0.0137944409960667,-0.00827753042016961,0.167122692835494,0.30911310029474,"E02000075","Bexley 011",549001.015081102,176628.158714529
-5.73645801879916,0.0127931501608591,0.0229867048854424,0.0290208467934206,0.0174658380889184,0.0175759420747496,-0.0030770845222646,-0.0163652845643134,0.024758125444501,-0.00707875842304144,0.125816876286177,0.299424577986662,"E02000077","Bexley 013",546964.633274792,176424.001376822
-5.86873391334342,0.0160371380630745,0.0222836774370269,-0.0168405963515917,0.00956908261792379,0.0134352192293857,-0.00739769987612316,-0.014726390574598,0.00698944020125083,-0.00937162257216945,0.200112535224944,0.31130204316907,"E02000078","Bexley 014",550652.211150874,176282.660388855
-5.91837543674141,0.0140772766270773,0.0244596559476942,0.0123416838297173,0.0137896466354996,0.0197378726013996,-0.00232960204556374,-0.01552578365812,0.0200864684569437,-0.00562836189884751,0.154220476832325,0.317051761405123,"E02000079","Bexley 015",548769.39549091,175474.362997799
-5.91343419264401,0.0117084485712481,0.024914190743196,0.0434736031414423,0.0180968968682359,0.0221635276181543,-0.000604086858700645,-0.0177190587833755,0.0307330214715033,-0.00599636602273828,0.120758776670462,0.298504463138986,"E02000080","Bexley 016",546346.925549511,175493.474481018
-6.0325630404656,0.0154002065543554,0.0241515338448117,-0.00345064430560229,0.010976872354358,0.0186349455519173,-0.00354408680875647,-0.0151495166181502,0.0145858245386102,-0.00638918747665426,0.186392919277414,0.31989006544665,"E02000081","Bexley 017",550145.98751542,175235.953536103
-6.0427992247428,0.0105805758647036,0.024843834510335,0.0575783397132893,0.0194786024013568,0.0229315434450582,-0.000662434885579779,-0.0195153947417351,0.0355701751091299,-0.00690723195098698,0.124301050707814,0.292674365788506,"E02000082","Bexley 018",545268.00945712,175362.859856223
-6.14855236642155,0.0167128217572755,0.0237731371734779,-0.0181227876306826,0.0080296909973623,0.0173895777678615,-0.00478410408949015,-0.015177162988149,0.00836141529913155,-0.00776728329020483,0.219773217258201,0.315875831541802,"E02000083","Bexley 019",551689.515490382,174881.428732592
-6.0221453552059,0.0130555301295942,0.0263239629740211,0.0257799056783428,0.0148035649060848,0.0235438192563989,0.000140819871537618,-0.0169859724243253,0.0256830831601221,-0.00442396695732797,0.142587987109015,0.308530472240087,"E02000084","Bexley 020",547931.334732379,174782.982413272
-6.15996264888965,0.012081116093017,0.0275930461830799,0.03685964396342,0.0156689272746624,0.0258747293495737,0.0013182300843079,-0.0194382808497504,0.0305026949908937,-0.00464466785113088,0.142915440556255,0.293505473055298,"E02000085","Bexley 021",546747.676365086,174274.144247238
-6.27942702656592,0.0115441575683579,0.0276699856020852,0.0442332700573595,0.0156646579888238,0.0262516627078758,0.00115934023061668,-0.0224929123477058,0.0323984753991344,-0.00622954924704287,0.153833183148383,0.279937217308232,"E02000086","Bexley 022",545878.129846993,173783.706519369
-6.31406478291491,0.0144907703142822,0.0279826991239155,0.00911943945710211,0.0111432717219288,0.0254592504008077,0.00114246884650839,-0.0174843526415882,0.0216072680127149,-0.00328609709864969,0.184136449466088,0.305606874085949,"E02000087","Bexley 023",549669.035864554,173548.417812207
-6.37080030387033,0.0130598654860367,0.0299203116531272,0.0231549776505194,0.01276737397537,0.0278720674837293,0.00245053703815484,-0.0208769277654183,0.0273727198096715,-0.0036206324132412,0.171295654529478,0.282708503933141,"E02000088","Bexley 024",547642.864469048,173205.916649521
-6.51413350600475,0.0117050336842348,0.0285633177948069,0.0409109263229851,0.012984742768456,0.0263008788508363,0.000110467882335499,-0.0271303687570224,0.030623400792748,-0.00890881699084425,0.191338710221993,0.25926670931554,"E02000089","Bexley 025",545084.242585149,172914.65436051
-6.60158218645323,0.0125762752088698,0.0304439541097172,0.0295491674531275,0.0112493956465957,0.0275282839143399,0.00166402369005047,-0.0269786817631485,0.0274566650036437,-0.00774149557197194,0.203470332763669,0.24844783731804,"E02000090","Bexley 026",545880.41630046,172225.772467763
-6.7064468911069,0.0132302802642949,0.0326149292945204,0.0177640349184529,0.00988154114578145,0.0287656713525166,0.00298944312492037,-0.0258434317091883,0.0252340570590032,-0.00616639324492896,0.216144965476483,0.244479731435224,"E02000091","Bexley 027",546866.936652437,171710.662483696
-6.76917216956201,0.0141572491011343,0.0340996007640041,0.00402735772422681,0.00894985048641311,0.0298281728022239,0.0040836457723241,-0.0227776554512602,0.0232469420705474,-0.00350234639229641,0.223699743434789,0.25484741696935,"E02000092","Bexley 028",548646.816585438,171467.279127572
-5.69445596638342,0.00874297101007893,0.010189398777334,0.0392229166653319,0.010212904518528,-0.00744805617448559,-0.00462862512243247,-0.013408234524432,-0.0028304013799901,-0.00528061786339417,0.245504810875726,0.114503057419509,"E02000093","Brent 001",519612.074402568,189690.941220268
-5.26332902221861,0.00952403755566106,0.0103952224004516,0.0342964922289895,0.0117119951456144,-0.00763479859010718,-0.00749518214630018,-0.013051581213806,0.0044644084988155,-0.00538811061248928,0.195178420839439,0.117277168917215,"E02000094","Brent 002",520666.03390685,189156.777321451
-5.65879106538075,0.00843596757438547,0.00985170176273681,0.0345511622916464,0.00840745502582731,-0.00657480325700027,0.0054412259051867,-0.0158308106597057,-0.00880830243880044,-0.00410460041048412,0.251132379146505,0.145205974819388,"E02000095","Brent 003",519253.528451823,188678.065128168
-5.82417677455519,0.010407345720896,0.00957748345004097,0.0285570335683169,0.00426151762377315,-0.0050723343699734,0.0151590782982481,-0.0228755366434918,-0.0310562554467413,-0.00607564224924321,0.290497799347806,0.154596070735078,"E02000096","Brent 004",517633.451297015,188209.923196932
-5.17139280097152,0.00879574043533899,0.0106588963905989,0.0320069659845228,0.0105669751735973,-0.0071671757877667,0.00472920647824963,-0.014357379190898,-0.000647714110279162,-0.00252069866083799,0.186484862802781,0.154312920927775,"E02000097","Brent 005",520392.362146708,187860.813900338
-5.50704046172716,0.00809919850814588,0.0098039284470064,0.0301355147261338,0.00728235536191149,-0.0055073485429186,0.0149631176376243,-0.0180383849738717,-0.0168455170283724,-0.0020692463127039,0.240133014209539,0.17433379053834,"E02000098","Brent 006",518980.044437893,187546.053840423
-5.60784939386252,0.00981609303528446,0.0100048518795839,0.025875786782163,0.00438491049052311,-0.00448549837480697,0.021949261632114,-0.0233122426044729,-0.0379205286994837,-0.00285198881960064,0.264391754995446,0.175243263388964,"E02000099","Brent 007",517818.866103195,186969.380795865
-5.6490532598256,0.0129297661784116,0.00989853173385,0.021657147886451,0.00210397832094253,-0.00384683663669547,0.0225242539391193,-0.0281647242560726,-0.0545683055609072,-0.00608824810379338,0.280533333105773,0.152503025916584,"E02000100","Brent 008",516664.173832605,187130.513880428
-4.97021259043788,0.00748762298730514,0.0105471468924215,0.0290468436421617,0.00935975253261459,-0.00528554762908186,0.0160621533053736,-0.0166303454780779,-0.0113452650153222,-0.000366873734346527,0.169723368171115,0.198832689451712,"E02000101","Brent 009",520022.325549303,186701.494315159
-4.58386971907986,0.00917727573987303,0.011590402183265,0.0281273148478848,0.0119050030474166,-0.00595080124929674,0.00673696345509011,-0.0161757225088347,-0.000827125694178257,-0.00294060446891292,0.116609254073623,0.180270415817779,"E02000102","Brent 010",521307.663626501,186729.578992039
