"Intercept","IMD","Asian","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD"
1.33155517759379,0.0101643100437052,0.0052937209711655,0.0226950251678885,0.007012917889923,0.00722972845182657,0.0149331491961559,0.0268612327209255,0.0198284433536082,0.0102953221902556,0.141651164445173,0.065906629528437,"E02000001"
1.07143804167493,0.00693611679583282,0.00267079220167188,0.0266862429814358,0.00469813762039572,0.00569269714667751,0.0146083178667057,0.0164599472127509,0.0300957768433454,0.0103650169173114,0.11448432198459,0.0368900237492889,"E02000002"
1.09031969311344,0.00710665906097803,0.00275986958544038,0.0339868146745289,0.00472083101072344,0.00576402788911924,0.0143303458743018,0.0164547280301611,0.0292239770948299,0.0100910134919982,0.115611320018532,0.0406735257576956,"E02000003"
1.17294228261027,0.00758748406610254,0.00316556243164106,0.0409415035618155,0.0053206335636032,0.00636579123579669,0.014568930204766,0.0170474444005809,0.0301994145272628,0.0107938218825295,0.123475868951777,0.0569239005109222,"E02000004"
1.10237205931749,0.00716541705059347,0.00289301799194051,0.0370913908822696,0.00482484771513703,0.00590207625046568,0.0140485543699967,0.0164945683353305,0.0286972183333622,0.0100285059823474,0.116416341203689,0.0462274441696963,"E02000005"
1.1254582360464,0.00730329296237379,0.00300305937180878,0.0385558157442111,0.0050098588738574,0.00608624956106578,0.0141198222933714,0.0166471234163919,0.02916045325492,0.0102796129128144,0.118680088342697,0.051220997730747,"E02000007"
1.11064953495739,0.00717050468111648,0.00296275567671377,0.0382877536100906,0.00484569643667046,0.00594373370224789,0.0139924259822949,0.0165833764549353,0.0281803053734577,0.0099648608039512,0.117154975636813,0.0483516288719789,"E02000008"
1.09572518068034,0.00709102359691428,0.00288778929938928,0.0375587045985745,0.00469471621930815,0.00581778286741809,0.0140634725260862,0.016578836013428,0.0274654307943645,0.00964841142295569,0.11567373135566,0.0447180672873459,"E02000009"
1.14180740001741,0.00734573492262377,0.0031249456241849,0.0403618468075112,0.00507926648228125,0.00618834679966572,0.0141475847957154,0.0167759714265733,0.0286950236355499,0.010307335970892,0.120185993902211,0.0554386136376416,"E02000010"
1.17615350287529,0.00757522275448546,0.0032616795065889,0.0421175648032149,0.00534775886744398,0.00645326972792921,0.0145453274001025,0.0170310185978855,0.0296567797041787,0.0107426013316463,0.12359267757948,0.0615009230504756,"E02000011"
1.09924557069705,0.00717915080418586,0.00290583883966392,0.0385643741343343,0.00468416460327883,0.00587421573476149,0.0144328747295923,0.0167494466774358,0.0265273197686988,0.00943349181733401,0.115881400315699,0.0449028384441688,"E02000012"
1.12691539100092,0.00721935800167421,0.00304307063497194,0.0396830880749958,0.00486718323446605,0.00600575978909111,0.0140765801151035,0.0167966000964944,0.0275114957323601,0.00988373292284268,0.118784401020026,0.0509974543849007,"E02000013"
