"Intercept","IMD","Asian","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD","MSOA21NM","x","y"
-4.75965441345114,0.0149647702525479,0.0328312378279872,0.00920804228891145,0.0102634877810526,0.0224273266212674,-0.00614086951801389,-0.0204697374052332,0.0161565952127269,-0.00914655868773333,0.0253480673642228,0.379298072282566,"E02000075","Bexley 011",549001.015081102,176628.158714529
-5.4869618503168,0.0114287843380084,0.0364457764791493,-0.00222991594961258,0.0161849236200135,0.0251155943058654,-0.00255621175291393,-0.0187247073121591,0.02991605725656,-0.00234127584113503,0.0752031087002651,0.377592794610548,"E02000077","Bexley 013",546964.633274792,176424.001376822
-4.94207707296578,0.0178415763514345,0.0323767104145858,0.00849098719447084,0.00512439238854336,0.0221140763851998,-0.00657036361687428,-0.0200659870463323,0.00597841050854598,-0.0137557902275607,0.063221053734116,0.382041072637737,"E02000078","Bexley 014",550652.211150874,176282.660388855
-5.68281963350362,0.0167515476385409,0.0442441887264408,-0.0271543800015498,0.00995079892762996,0.0279281945234025,0.000318171000857548,-0.0200816263178475,0.0209598293009189,-0.00686662660806224,0.099451397485098,0.35264130290949,"E02000079","Bexley 015",548769.39549091,175474.362997799
-6.67344972225399,0.0132752650166912,0.0508696341573569,-0.0590437474845845,0.0140848826731424,0.0266994582959856,0.000636904633926768,-0.0159114630546003,0.0337269667606703,-0.00370918331203023,0.202341321304236,0.378055677922813,"E02000080","Bexley 016",546346.925549511,175493.474481018
-5.62815306779778,0.0191308314873898,0.04428470990127,-0.0260359957575285,0.00613169321205969,0.0279948469685487,-0.000464835631150019,-0.0214680978763435,0.0119080619034383,-0.0106091269554722,0.1057141533626,0.343908245902791,"E02000081","Bexley 017",550145.98751542,175235.953536103
-7.20500297854318,0.00590364239455589,0.0395506222581224,-0.03814854584664,0.0109314589260774,0.0292579617082981,-0.0103824579195,-0.016058825414114,0.0254710790540057,-0.00821084813207756,0.3089536897582,1e-06,"E02000082","Bexley 018",545268.00945712,175362.859856223
-5.76052760046373,0.0214328623907423,0.0433554473120282,-0.0255104051839453,0.00210726541075151,0.0277561380451362,-0.00109180845288796,-0.0225552774917792,-0.000315329737390583,-0.0142830195503063,0.136195276308294,0.336460379421956,"E02000083","Bexley 019",551689.515490382,174881.428732592
-6.43332317964616,0.0172204780181704,0.0550386155754539,-0.0706596319199217,0.00994477176331131,0.0298904077179196,0.00355458036545041,-0.0196964518763816,0.0258766750755085,-0.00495796858858437,0.173119245510132,0.332251799312833,"E02000084","Bexley 020",547931.334732379,174782.982413272
-7.20723017116014,0.0172103883313852,0.0638151130081162,-0.107784326657349,0.00843176456341945,0.0297328959439886,0.00333024597553107,-0.0187729591689637,0.0293043950002017,-0.00589956862473395,0.266830393982301,0.315464964550156,"E02000085","Bexley 021",546747.676365086,174274.144247238
-7.82426520690875,0.0167079249875188,0.0676664565198963,-0.120260301216245,0.0050735137207325,0.029283039991997,0.00133229886368452,-0.0191173166118775,0.0286770116231344,-0.008694508086161,0.352313931650244,0.289526950098679,"E02000086","Bexley 022",545878.129846993,173783.706519369
-6.76971418223451,0.0216435302688966,0.063619497183013,-0.104487228018024,0.00459723649489764,0.0329995876445445,0.00576275962565609,-0.0248799928395993,0.0174907729310886,-0.00695592014139441,0.215846095829871,0.275985980901362,"E02000087","Bexley 023",549669.035864554,173548.417812207
