"Intercept","IMD","Asian","Black","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD"
1.50901154375774,0.0638368905210731,0.00602957887589942,0.0158270724461619,0.0193133901658704,0.00788914608308004,0.00810994714170705,0.0190297546434357,0.0114959692335169,0.0234971962986264,0.0150424890926921,0.158550814403787,0.0676172656087011,"E02000060"
1.37660681015605,0.0580563299638537,0.00661279545995645,0.0152507558524595,0.0170845328587833,0.00699344432906242,0.00693302564660515,0.0184443283167406,0.0107299881069691,0.0175249032551725,0.0143025996289077,0.14429092085672,0.0541793243130273,"E02000061"
1.52505216480353,0.0689348905960161,0.00582653950405091,0.0160365644081089,0.0193479638398283,0.00836024340452522,0.00878068974817689,0.0194609648033309,0.0117039687695656,0.0225846797604522,0.0149053625323845,0.159347092841684,0.0737938948991663,"E02000062"
1.45175222953256,0.0641543481919817,0.0060830321242893,0.0157461417413707,0.0180789092510196,0.00778833562594414,0.0079653139649221,0.0193724414349377,0.0113663116806385,0.0196108940636697,0.0144672311831797,0.151755039434064,0.066627435137928,"E02000063"
1.36256766174081,0.0603150794176141,0.00642503227755528,0.0154819353338297,0.0173100104073592,0.0073124648492813,0.00723463011100031,0.0189920467698468,0.0109451953284703,0.0166980627777967,0.0140912552165614,0.141969370531705,0.0596935848220297,"E02000064"
1.77672616067822,0.0746221779114825,0.00723629220948083,0.0162250276119432,0.0724797289343415,0.00815958723322063,0.00935490482243961,0.0204326218924056,0.0229975586940419,0.0342414824895315,0.0165641573954592,0.180033534232784,0.123599183425927,"E02000065"
1.98466190985857,0.0828685112333451,0.00794668313510774,0.0173198722551342,0.084174629404538,0.00906895436317225,0.0106564871818355,0.0218672186528854,0.0251263390257029,0.0345976020590556,0.0182341207005808,0.200774322495026,0.142157766217877,"E02000066"
1.9623328265542,0.0810285860010077,0.00792970425010536,0.0171974372209532,0.0838872907571035,0.00927921881509695,0.0104560257352559,0.0217017699603856,0.0247817283568154,0.0370876550988882,0.0190321418326728,0.198209738517821,0.146741790429392,"E02000067"
2.04499436409605,0.0830911028487013,0.00836160943667566,0.0176366398113414,0.0904201502612103,0.0101643200865322,0.0110100234565273,0.0222321531563069,0.025591466768914,0.0404416797204691,0.0210234235246766,0.205748496447228,0.161153886973806,"E02000068"
2.21842404064389,0.0896843128459072,0.00910907080226064,0.018510802769967,0.100477343979448,0.0112325579635829,0.0123370150984541,0.0233522303016627,0.0274362553049627,0.039603708178155,0.0227072640495419,0.222731568835109,0.176320225091397,"E02000069"
2.21368992965836,0.0898005225899811,0.00887945726197096,0.0182732626502929,0.099365206727939,0.0105691939945994,0.0124718731784771,0.0233005994085594,0.0272112460958367,0.0356657623387914,0.0207242082954104,0.223043636750374,0.166579374633083,"E02000070"
2.34358490957818,0.0934777094867445,0.00983109099030183,0.0190314825945722,0.109193104023191,0.0124120310253982,0.0135502384838456,0.0240148723256806,0.0284985028990291,0.0390174287569267,0.0238903093089713,0.23451939157258,0.188096015029328,"E02000071"
2.29769677743816,0.0896620048982963,0.00998837666135202,0.0190094373522341,0.109266892436856,0.0130023204209948,0.0128046339514798,0.0234314290957535,0.0279063916740814,0.0483422290032385,0.0259241390462012,0.228839410313085,0.197518722558172,"E02000072"
2.35299722086286,0.092516664463311,0.00979744419011874,0.018756346365992,0.110034044607241,0.0118005616537463,0.0138079718377951,0.023854674172187,0.0282355325900368,0.0355173674009062,0.0218250874763356,0.236238308595402,0.179666168110537,"E02000073"
2.39426804068364,0.0938520333611471,0.0104743798682303,0.0194206798297323,0.113870753463063,0.0135032038847277,0.0137500581761067,0.024004863049352,0.0287934511502115,0.0431572145236697,0.0258861419591544,0.238596391923469,0.200567021006068,"E02000074"
2.44531362975244,0.0953093316450143,0.0105464716680819,0.0193228454255432,0.115559771446525,0.0133084977250931,0.0145431979570683,0.0244119856227988,0.0291649976271134,0.0377960540608591,0.0241548723360571,0.244567407397884,0.192634747355467,"E02000075"
2.34401200395372,0.0915858530401606,0.010061016951695,0.0186597077406198,0.110916996622185,0.0117239293501466,0.0137737547856029,0.0235587156788266,0.0279584371016185,0.0345803265609409,0.0208814209712402,0.235183163431376,0.177909133213853,"E02000077"
2.47061005744809,0.0961290014303744,0.0110149894223061,0.019700750236906,0.117802792176272,0.0141888521859897,0.0145289760878657,0.0243407472036835,0.0293472394877228,0.0414738751501916,0.0260327165012132,0.246188232847336,0.203000879527758,"E02000078"
2.45929731289896,0.0937704744382748,0.0112924905833263,0.019363986813339,0.117960660500348,0.0140203015798132,0.0146523131133387,0.02366288343988,0.0289531394906009,0.037771234264036,0.0235899962255164,0.245490817707844,0.192058656644892,"E02000079"
2.4145799643836,0.092592170371426,0.0115436406635844,0.0191265435205672,0.1174200482659,0.012944010101072,0.0140292264388262,0.0234372921863852,0.0285770194281195,0.0350817655716395,0.021207759940779,0.241161922492054,0.184916598679706,"E02000080"
2.4661637930147,0.0942198174081025,0.0113309075908285,0.0195747608744393,0.118018373289619,0.014397909103,0.0146538187320851,0.0236598837769827,0.028968547063978,0.0399979433421883,0.0247222140394735,0.245884989109946,0.198473692214097,"E02000081"
2.35805083033142,0.0920470874102157,0.0116777898758568,0.0190744714096124,0.114488041938322,0.0120895186118162,0.0133690352634924,0.0231308733177688,0.0280469203391956,0.0342998303272777,0.020119240157755,0.235606291405259,0.181843793668573,"E02000082"
2.48182406599323,0.0945093422538812,0.0117028435631087,0.0199118617087013,0.119309623112194,0.0149184970930419,0.0145787928433638,0.0236376558292004,0.0290668408105976,0.0439708379655828,0.0261927517456591,0.246867063106434,0.2076581235909,"E02000083"
2.43282174708464,0.0919755265186075,0.011880872351854,0.019260259951558,0.117956867742588,0.0140181549744187,0.014330982656968,0.0228901661018563,0.0286621951458799,0.0372012388390789,0.0223868566042392,0.242550346488977,0.185775433215511,"E02000084"
2.4250115961757,0.0912923805794829,0.0129570396604385,0.0193415433913659,0.119969163416793,0.0139602067332281,0.013857969564848,0.0223899002688971,0.028708008287914,0.0371559613182049,0.0216150285214885,0.241115332077122,0.182571045685891,"E02000085"
2.42811086434345,0.0914339082662985,0.0145902046495312,0.0197077557615514,0.122877705827248,0.0139860204106242,0.0134968606153115,0.0220637873703094,0.0289356685537585,0.0384692331443244,0.0216891615236265,0.240301284072588,0.182028236366447,"E02000086"
2.4786232642951,0.0927650347507881,0.0132474408867417,0.0198716153152869,0.1199409967866,0.0154301411467761,0.0146838796766754,0.0227006880392025,0.0292330833425826,0.0415501597959744,0.024114587923966,0.246224257391659,0.191701712082287,"E02000087"
2.4229915631736,0.0912066834622032,0.0143387129756513,0.0196560084893327,0.121085020479696,0.014799914695225,0.0139339519902892,0.0218706611197421,0.0291207766375015,0.0403585314655136,0.0224527294795657,0.239605948623336,0.179808164049552,"E02000088"
2.37394738392001,0.0911172861929421,0.0166484773546685,0.0202407974507931,0.123774942857732,0.0137478224859179,0.0130006576403043,0.0213401667644977,0.0288902314963227,0.0426375435407128,0.0218839089210761,0.232738803848371,0.174776695108598,"E02000089"
2.40310029764363,0.0921219304596447,0.0186222632458602,0.0203464643242375,0.12759902722245,0.0144286666969671,0.0131981444642648,0.0211128800090167,0.0295554241474756,0.0467826430197733,0.0227987621721117,0.234052981688757,0.171803992582237,"E02000090"
2.4362594925151,0.0930032287955373,0.0196452872118405,0.0203445263900067,0.12940692839597,0.0150204880887688,0.0134425420793904,0.0210881316820055,0.0299973657189746,0.0490578855046542,0.0234415777505962,0.236860066331913,0.170895110368517,"E02000091"
2.47255075962066,0.0932675721696359,0.0185507408124163,0.0202998771379151,0.12669188374263,0.0157485917589702,0.0139549972123101,0.0214622081354458,0.0302131717629015,0.0485752481961617,0.0240160898608143,0.242034217382396,0.175870024045917,"E02000092"
1.75272192366749,0.0778846290271674,0.00558774054020611,0.0162340175418107,0.0286201123020427,0.00892554911788784,0.00958674312359477,0.0177709095233942,0.0122351697496926,0.0359544824816257,0.0155345784202532,0.18416959666099,0.0829349586796745,"E02000093"
1.64937517285027,0.0777813123012881,0.00547622819747022,0.0161330249555023,0.0267601188477887,0.0088890461760151,0.00981974210468764,0.0178541910812662,0.0119169450176405,0.0328028497830103,0.0152183597982957,0.172015498813269,0.0823356496832458,"E02000094"
1.66791317646528,0.0758567848535312,0.00556302732361391,0.0162017175354513,0.0272552849869988,0.00853050360938964,0.00948882863255238,0.016005493748027,0.0119075767692515,0.0363014162879347,0.0147013164759115,0.17477148662372,0.0833142423794209,"E02000095"
1.64938534594378,0.0741373390236505,0.00510999973124436,0.0167125739637375,0.0264637562377547,0.00800518064116571,0.00899662933416903,0.014480796151599,0.0116832071578461,0.0458957880877634,0.0142405716073967,0.173308484503169,0.0801450472333432,"E02000096"
1.55689258339177,0.0763841104391913,0.00549028887279514,0.0161187162212831,0.024911926277177,0.00850441576520254,0.00969913231720163,0.0160948590198736,0.0115395312552066,0.0317340695822779,0.0143262993222087,0.161582603213351,0.0836878170640519,"E02000097"
1.60378798179202,0.0748900188596486,0.00544201146955176,0.0164432478993563,0.0260727859449432,0.00820283978291409,0.00941655081890836,0.0149798757494775,0.0116576554738185,0.0374536941118213,0.013989485930747,0.167581914490376,0.0847281613872345,"E02000098"
1.63053891460931,0.0735255067088214,0.00502691109889334,0.0168707369431007,0.025930534336685,0.00781580976411335,0.00898046731388786,0.0153545117203422,0.0113263891703518,0.047705060635393,0.0136373922122069,0.171248423761856,0.0798178827276693,"E02000099"
1.58903234169962,0.0713802152231082,0.00450492366716798,0.0169446299024282,0.0252716204670558,0.00742729466381141,0.0083531071493649,0.0147601137696032,0.0109691718785037,0.0548451577642593,0.0133746016618926,0.166996462903837,0.0717857871784933,"E02000100"
1.56138729032149,0.0781680508283904,0.00563910124682936,0.0166705457202895,0.024807208070364,0.00838837135809534,0.00979191120709417,0.0159902613471648,0.0115801723170052,0.0319723675057426,0.0139038079480384,0.161789018093536,0.0882674251107327,"E02000101"
1.54317243113589,0.0778607095110562,0.00562369503130952,0.0165221125794356,0.0224292798340041,0.00858233971614531,0.00970222536411713,0.0170148749112379,0.0116062319130077,0.0265594001215151,0.0144768042615587,0.159759257424679,0.0857405092521844,"E02000102"
1.55509165326671,0.0734689668526822,0.00584721192198756,0.0164635849028953,0.0202536907460363,0.00865550582723621,0.00930963503486011,0.0183837773126976,0.0119120032996329,0.0228654281062978,0.0150075215663002,0.161956590901443,0.0821197732956133,"E02000103"
1.57466694661573,0.0739193591427964,0.00518441869368378,0.0168873576270447,0.0251823862998092,0.00790662013879281,0.00919595923226614,0.0151919374996669,0.0112422493473182,0.0417849569717108,0.0134910261348061,0.164484753345636,0.0831796355000568,"E02000104"
1.54336215631151,0.0699077190778212,0.00437733032867946,0.0170414824833839,0.0247261024347148,0.00731926827758543,0.00823969744954443,0.0146051119188381,0.0105442901914264,0.0556145070727311,0.0129098212391844,0.161889321352309,0.0704042391563155,"E02000105"
1.57256109835172,0.0786764328180097,0.00599035809959423,0.0171440712989815,0.0221737000817257,0.00870388247742366,0.00967853446530473,0.0162036604097055,0.0120245674538621,0.0236052023341946,0.0146427975892496,0.163011090365713,0.0927920978352422,"E02000106"
1.52167313782372,0.0690067316533472,0.00654797440991339,0.016769348492286,0.0190667074320914,0.00851159746504574,0.00865473141105464,0.0194757112754321,0.0120993244841273,0.0193761699019927,0.0151973556820867,0.158478864043582,0.0793587299381952,"E02000107"
1.50251456726209,0.0681915776448477,0.00419276627098944,0.0171911334263323,0.0240759576469124,0.00703683619862596,0.00782013066978688,0.0140115730821115,0.010338402274387,0.0584373034600128,0.0125109903671567,0.157496486057566,0.0622918458638342,"E02000108"
1.58383962585582,0.0736127887537631,0.0065467067202055,0.0172357835446271,0.0203867700976045,0.00888494187594593,0.00919832733595013,0.0180465038445108,0.0124972599600028,0.0204255255650048,0.0156808224541942,0.164921551218023,0.0898577795326613,"E02000110"
